model,image_id,response_index,label,category,layer,target_token_id,competitor_token_id,prefix_excludes_target,prediction_position,clean_target_logit,clean_margin,gradient_clean_target_logit_abs_error,gradient_clean_margin_abs_error,a_logit_total,a_margin_total,a_margin_positive_mass,a_margin_negative_mass,a_margin_positive_minus_negative,a_margin_positive_fraction,a_margin_max_positive,a_margin_minimum,a_margin_positive_support_nonzero,a_margin_cancellation_ratio,logit_additivity_relative_error,margin_additivity_relative_error,visual_token_count
llava_1_5_7b,104495,79,HALL,knife,8,889,13345,True,671,23.59375,2.21875,0.0,0.0,0.006538292393088341,-0.0003879521391354501,0.0024934650864452124,0.0028814172837883234,-0.00038795219734311104,0.515625,0.00019168552535120398,-0.0002068055036943406,True,0.07217872142791748,1.4244123747175763e-07,7.501918162233778e-07,576
llava_1_5_7b,104495,79,HALL,knife,16,889,13345,True,671,23.59375,2.21875,0.0,0.0,0.0009401596616953611,-0.0024893884547054768,0.00983874499797821,0.0123281329870224,-0.0024893879890441895,0.5815972089767456,0.0005887775332666934,-0.0008650339441373944,True,0.11230216920375824,3.714750391736743e-07,4.6764606054239266e-07,576
llava_1_5_7b,104495,79,HALL,knife,24,889,13345,True,671,23.59375,2.21875,0.0,0.0,0.0014284796779975295,0.03638573735952377,0.04833904653787613,0.011953307315707207,0.03638573735952377,0.671875,0.0023081477265805006,-0.0016226032748818398,True,0.6034884452819824,4.0747997331891384e-07,1.0238324676947741e-07,576
llava_1_5_7b,104495,79,HALL,knife,32,889,13345,True,671,23.59375,2.21875,0.0,0.0,-0.05160073563456535,0.005097944289445877,0.04398099333047867,0.03888304904103279,0.005097944289445877,0.546875,0.007243966683745384,-0.001807943917810917,True,0.06152179464697838,1.4438901985158736e-07,4.384442490845686e-06,576
llava_1_5_7b,313928,10,REAL,surfboard,8,1190,322,True,602,22.234375,3.140625,0.0,0.0,0.13304872810840607,0.1746899038553238,0.22342592477798462,0.048736028373241425,0.1746898889541626,0.1597222238779068,0.09328929334878922,-0.0021420796401798725,True,0.6418601274490356,1.1199775684644919e-07,0.0,576
llava_1_5_7b,313928,10,REAL,surfboard,16,1190,322,True,602,22.234375,3.140625,0.0,0.0,-0.028663795441389084,-0.11260700225830078,0.013114136643707752,0.12572114169597626,-0.11260700225830078,0.421875,0.0014348404947668314,-0.019753744825720787,True,0.8110834956169128,6.498250115782866e-08,1.3232892115411232e-07,576
llava_1_5_7b,313928,10,REAL,surfboard,24,1190,322,True,602,22.234375,3.140625,0.0,0.0,-0.015711255371570587,0.01487828977406025,0.020541558042168617,0.005663267336785793,0.014878290705382824,0.456597238779068,0.002816435182467103,-0.0010495721362531185,True,0.5677691102027893,1.1855483705858205e-07,0.0,576
llava_1_5_7b,313928,10,REAL,surfboard,32,1190,322,True,602,22.234375,3.140625,0.0,0.0,-0.10647030174732208,-0.04250809922814369,0.09417054057121277,0.13667863607406616,-0.042508095502853394,0.265625,0.005260535515844822,-0.009454275481402874,True,0.1841379702091217,2.0993400084989844e-07,7.887352921898128e-07,576
llava_1_5_7b,313928,94,HALL,bench,8,3856,2846,True,686,17.015625,0.28125,0.0,0.0,0.001873804721981287,0.0071386597119271755,0.007388002704828978,0.0002493426436558366,0.007138660177588463,0.6510416865348816,0.0004971493035554886,-2.2180358428158797e-05,True,0.9347043633460999,4.3489461631907034e-07,1.304618137965008e-07,576
llava_1_5_7b,313928,94,HALL,bench,16,3856,2846,True,686,17.015625,0.28125,0.0,0.0,0.0018858263501897454,-0.0011202830355614424,0.008772438392043114,0.009892720729112625,-0.0011202823370695114,0.3298611044883728,0.0004177240771241486,-0.0007270604837685823,True,0.06002001091837883,3.08658542280682e-07,0.0,576
llava_1_5_7b,313928,94,HALL,bench,24,3856,2846,True,686,17.015625,0.28125,0.0,0.0,-0.0012492656242102385,0.003931498620659113,0.01770448498427868,0.013772986829280853,0.003931498154997826,0.553819477558136,0.004490525461733341,-0.0008374779717996716,True,0.12489881366491318,2.7956180019828025e-06,1.539770664749085e-06,576
llava_1_5_7b,313928,94,HALL,bench,32,3856,2846,True,686,17.015625,0.28125,0.0,0.0,-0.05425305664539337,0.015298623591661453,0.024395596235990524,0.009096973575651646,0.015298622660338879,0.546875,0.001362051349133253,-0.0010801804019138217,True,0.45677661895751953,6.866508073244404e-08,2.4350487137780874e-07,576
llava_1_5_7b,184746,4,REAL,person,8,2022,270,True,596,21.046875,1.140625,0.0,0.0,0.026873387396335602,0.02383423037827015,0.02829299494624138,0.004458766430616379,0.023834228515625,0.4513888955116272,0.0014207990607246757,-0.00037950047408230603,True,0.7277235984802246,1.3862374714790349e-07,1.5630003247224522e-07,576
llava_1_5_7b,184746,4,REAL,person,16,2022,270,True,596,21.046875,1.140625,0.0,0.0,0.03110639378428459,0.00999712385237217,0.0724882036447525,0.06249108165502548,0.00999712198972702,0.3871527910232544,0.012802885845303535,-0.008174953050911427,True,0.07406413555145264,0.0,3.726363502210006e-07,576
llava_1_5_7b,184746,4,REAL,person,24,2022,270,True,596,21.046875,1.140625,0.0,0.0,-0.0013776638079434633,0.032846949994564056,0.03992234915494919,0.007075395900756121,0.032846953719854355,0.6996527910232544,0.002117757685482502,-0.0005608127685263753,True,0.6989048719406128,8.450199118215096e-08,0.0,576
llava_1_5_7b,184746,4,REAL,person,32,2022,270,True,596,21.046875,1.140625,0.0,0.0,0.20445141196250916,0.23345080018043518,0.2789679765701294,0.04551715403795242,0.23345082998275757,0.9409722089767456,0.008257264271378517,-0.026401996612548828,True,0.7194499373435974,2.1865093913220335e-07,6.382997952414371e-08,576
llava_1_5_7b,184746,63,HALL,spoon,8,13345,18046,True,655,18.34375,1.140625,0.0,0.0,-0.03558158874511719,0.0073864334262907505,0.010079808533191681,0.002693374175578356,0.007386434357613325,0.6666666865348816,0.00046139940968714654,-0.00011677802103804424,True,0.5782766938209534,1.0469714339933489e-07,2.521711905956181e-07,576
llava_1_5_7b,184746,63,HALL,spoon,16,13345,18046,True,655,18.34375,1.140625,0.0,0.0,-0.026992373168468475,0.013669915497303009,0.03784194216132164,0.024172022938728333,0.013669919222593307,0.616319477558136,0.0022297368850558996,-0.0017420868389308453,True,0.22043287754058838,6.900635440842962e-08,0.0,576
llava_1_5_7b,184746,63,HALL,spoon,24,13345,18046,True,655,18.34375,1.140625,0.0,0.0,0.0204571895301342,0.018381064757704735,0.05014001950621605,0.031758956611156464,0.018381062895059586,0.25,0.007568011526018381,-0.0022550509311258793,True,0.22443582117557526,1.8210172925137158e-07,0.0,576
llava_1_5_7b,184746,63,HALL,spoon,32,13345,18046,True,655,18.34375,1.140625,0.0,0.0,-0.139447420835495,-0.12111474573612213,0.012774807401001453,0.1338895559310913,-0.12111474573612213,0.0763888880610466,0.002241381211206317,-0.001678619533777237,True,0.8257952928543091,0.0,1.845500889885443e-07,576
llava_1_5_7b,198518,24,REAL,couch,8,274,17354,True,616,21.671875,3.203125,0.0,0.0,-0.020085491240024567,-0.005395661573857069,0.004570010583847761,0.009965671226382256,-0.005395660642534494,0.265625,0.0004591337637975812,-0.000571550102904439,True,0.37120112776756287,0.0,8.63029185893538e-08,576
llava_1_5_7b,198518,24,REAL,couch,16,274,17354,True,616,21.671875,3.203125,0.0,0.0,-0.010515272617340088,0.000946772051975131,0.029514163732528687,0.028567392379045486,0.0009467713534832001,0.7847222089767456,0.0011280183680355549,-0.004319294821470976,True,0.016300734132528305,1.7713715294576104e-07,1.2296039813008974e-06,576
llava_1_5_7b,198518,24,REAL,couch,24,274,17354,True,616,21.671875,3.203125,0.0,0.0,0.052900344133377075,0.061934567987918854,0.06731998920440674,0.0053854212164878845,0.061934567987918854,0.7118055820465088,0.019083457067608833,-0.0017161112045869231,True,0.8518564105033875,1.4084179156270693e-07,6.014880682414514e-08,576
llava_1_5_7b,198518,24,REAL,couch,32,274,17354,True,616,21.671875,3.203125,0.0,0.0,0.060132965445518494,-0.15303480625152588,0.05357935279607773,0.2066141813993454,-0.15303483605384827,0.1753472238779068,0.013309960253536701,-0.006398715078830719,True,0.588157594203949,4.956073098583147e-07,9.73710712059983e-08,576
llava_1_5_7b,198518,83,HALL,remote,8,7592,18002,True,675,16.484375,0.0,0.0,0.0,-0.0071792444214224815,0.003032818203791976,0.004906344693154097,0.0018735264893621206,0.003032818203791976,0.7222222089767456,0.00020041115931235254,-0.00017591808864381164,True,0.4473268389701843,1.2972432728020067e-07,3.0708167741977377e-07,576
llava_1_5_7b,198518,83,HALL,remote,16,7592,18002,True,675,16.484375,0.0,0.0,0.0,-0.037030111998319626,-0.035654328763484955,0.017332114279270172,0.05298644304275513,-0.035654328763484955,0.4184027910232544,0.0011145523749291897,-0.007264928892254829,True,0.5070400834083557,1.0060166033554196e-07,0.0,576
llava_1_5_7b,198518,83,HALL,remote,24,7592,18002,True,675,16.484375,0.0,0.0,0.0,-0.05274106562137604,-0.06896045058965683,0.004922651685774326,0.07388310879468918,-0.06896045804023743,0.3993055522441864,0.0014226657804101706,-0.05101212114095688,True,0.8750686645507812,7.063357543302118e-08,0.0,576
llava_1_5_7b,198518,83,HALL,remote,32,7592,18002,True,675,16.484375,0.0,0.0,0.0,-0.19114646315574646,-0.12254747748374939,0.0018246801337227225,0.12437216192483902,-0.12254748493432999,0.046875,0.0003276243223808706,-0.007443984039127827,True,0.9710819125175476,1.5591352564570116e-07,6.079749681475732e-08,576
llava_1_5_7b,408057,20,REAL,umbrella,8,1922,1591,True,612,17.1875,2.5390625,0.0,0.0,0.06630507856607437,0.07725870609283447,0.1325661838054657,0.055307477712631226,0.07725870609283447,0.5607638955116272,0.031282342970371246,-0.0032958975061774254,True,0.41122695803642273,1.1236816277460093e-07,0.0,576
llava_1_5_7b,408057,20,REAL,umbrella,16,1922,1591,True,612,17.1875,2.5390625,0.0,0.0,0.006341890431940556,-0.04584295302629471,0.08198893815279007,0.12783189117908478,-0.04584295302629471,0.7048611044883728,0.0058265551924705505,-0.015866311267018318,True,0.21848617494106293,4.4055735770598403e-07,8.12620015722132e-08,576
llava_1_5_7b,408057,20,REAL,umbrella,24,1922,1591,True,612,17.1875,2.5390625,0.0,0.0,-0.03999446704983711,-0.05926736444234848,0.005603511817753315,0.06487087905406952,-0.05926736816763878,0.1979166716337204,0.0009277387289330363,-0.00814560241997242,True,0.8409773707389832,9.314513249591982e-08,6.285568332486946e-08,576
llava_1_5_7b,408057,20,REAL,umbrella,32,1922,1591,True,612,17.1875,2.5390625,0.0,0.0,-0.2144019454717636,-0.1903645247220993,0.01513555459678173,0.20550008118152618,-0.1903645247220993,0.1006944477558136,0.0016782197635620832,-0.0032770149409770966,True,0.8628004193305969,1.3900212536555046e-07,0.0,576
llava_1_5_7b,408057,139,HALL,handbag,8,1361,10992,True,731,16.3125,0.28125,0.0,0.0,-0.0001969950826605782,1.760141458362341e-06,0.002639351412653923,0.0026375912129878998,1.7601996660232544e-06,0.4201388955116272,0.00041997601510956883,-9.132632112596184e-05,True,0.000333553267410025,4.4321680547909637e-07,0.00023154274094849825,576
llava_1_5_7b,408057,139,HALL,handbag,16,1361,10992,True,731,16.3125,0.28125,0.0,0.0,-0.023975620046257973,-0.02420949935913086,0.018466556444764137,0.04267605394124985,-0.02420949749648571,0.4496527910232544,0.0009567352244630456,-0.0016160024097189307,True,0.3959513306617737,1.5537824538114364e-07,7.69385977150705e-08,576
llava_1_5_7b,408057,139,HALL,handbag,24,1361,10992,True,731,16.3125,0.28125,0.0,0.0,-0.03896421194076538,-0.021325815469026566,0.01219179481267929,0.033517610281705856,-0.021325815469026566,0.4444444477558136,0.001247340114787221,-0.004938888363540173,True,0.4665520191192627,0.0,8.73422791869416e-08,576
llava_1_5_7b,408057,139,HALL,handbag,32,1361,10992,True,731,16.3125,0.28125,0.0,0.0,-0.12815794348716736,0.02231164276599884,0.029482362791895866,0.007170718628913164,0.02231164462864399,0.7395833134651184,0.0006225390825420618,-0.0014318750472739339,True,0.6087249517440796,4.65087623524596e-07,0.0,576
llava_1_5_7b,48905,21,REAL,refrigerator,8,337,380,True,613,17.765625,0.359375,0.0,0.0,0.007735868450254202,0.005177496001124382,0.006978304125368595,0.0018008080078288913,0.005177496001124382,0.5451388955116272,0.0005538599216379225,-0.0002466524310875684,True,0.589751660823822,6.01950844725252e-08,8.993946920554663e-08,576
llava_1_5_7b,48905,21,REAL,refrigerator,16,337,380,True,613,17.765625,0.359375,0.0,0.0,0.03255205973982811,-0.05242616683244705,0.009977076202630997,0.06240323930978775,-0.052426163107156754,0.5329861044883728,0.0004195260116830468,-0.0037138869520276785,True,0.7243152260780334,1.1444101488677916e-07,7.105784760597089e-08,576
llava_1_5_7b,48905,21,REAL,refrigerator,24,337,380,True,613,17.765625,0.359375,0.0,0.0,-0.025597091764211655,-0.024060580879449844,0.008616712875664234,0.032677289098501205,-0.024060577154159546,0.5625,0.0020182428415864706,-0.0038773654960095882,True,0.5826652646064758,0.0,1.5482963533486327e-07,576
llava_1_5_7b,48905,21,REAL,refrigerator,32,337,380,True,613,17.765625,0.359375,0.0,0.0,-0.1036091297864914,0.03317156434059143,0.07153896987438202,0.03836739808320999,0.03317157179117203,0.515625,0.007604166399687529,-0.0012203967198729515,True,0.3018166124820709,2.876419387121132e-07,4.492146956636134e-07,576
llava_1_5_7b,48905,82,HALL,bottle,8,18046,325,True,674,17.28125,0.828125,0.0,0.0,-0.00025127839762717485,-0.00343813793733716,0.0018018923001363873,0.005240030586719513,-0.0034381384029984474,0.2135416716337204,0.0004746138001792133,-0.0007321974844671786,True,0.48823851346969604,9.265852440876188e-07,2.031599137808371e-07,576
llava_1_5_7b,48905,82,HALL,bottle,16,18046,325,True,674,17.28125,0.828125,0.0,0.0,0.00045103044249117374,-0.025245483964681625,0.014651263132691383,0.03989674896001816,-0.025245485827326775,0.390625,0.0009420974529348314,-0.00232414691708982,True,0.4628121852874756,4.645952685677912e-06,0.0,576
llava_1_5_7b,48905,82,HALL,bottle,24,18046,325,True,674,17.28125,0.828125,0.0,0.0,-0.0013331850059330463,0.022553134709596634,0.0318450964987278,0.009291961789131165,0.022553134709596634,0.7777777910232544,0.006230322644114494,-0.004203870426863432,True,0.5482437610626221,6.112480832598521e-07,8.258919592663005e-08,576
llava_1_5_7b,48905,82,HALL,bottle,32,18046,325,True,674,17.28125,0.828125,0.0,0.0,-0.03844517469406128,0.032598692923784256,0.06078517064452171,0.02818647213280201,0.032598696649074554,0.6909722089767456,0.002485559554770589,-0.005403702147305012,True,0.3663942217826843,3.875949516896071e-07,1.0284945801686263e-06,576
llava_1_5_7b,63521,5,REAL,person,8,4344,14000,True,597,21.53125,0.328125,0.0,0.0,0.016200102865695953,-0.01630675047636032,0.004404173698276281,0.02071092464029789,-0.01630675047636032,0.4149305522441864,0.00028723131981678307,-0.0009646753314882517,True,0.6492807865142822,0.0,0.0,576
llava_1_5_7b,63521,5,REAL,person,16,4344,14000,True,597,21.53125,0.328125,0.0,0.0,-0.05312780290842056,-0.03001769632101059,0.026082318276166916,0.056100014597177505,-0.03001769632101059,0.5017361044883728,0.0012642103247344494,-0.003243151120841503,True,0.36525729298591614,7.011941960399781e-08,1.2410315264332894e-07,576
llava_1_5_7b,63521,5,REAL,person,24,4344,14000,True,597,21.53125,0.328125,0.0,0.0,-0.005896077491343021,-0.012442260049283504,0.0029840285424143076,0.015426287427544594,-0.01244225911796093,0.28125,0.0004237400135025382,-0.002465601544827223,True,0.6758308410644531,0.0,7.48515631698865e-08,576
llava_1_5_7b,63521,5,REAL,person,32,4344,14000,True,597,21.53125,0.328125,0.0,0.0,0.31763213872909546,-0.12042784690856934,0.010162622667849064,0.13059046864509583,-0.12042784690856934,0.0329861119389534,0.00854496005922556,-0.002333821728825569,True,0.8555964827537537,9.382652166323169e-08,1.2373519098218821e-07,576
llava_1_5_7b,63521,83,HALL,cup,8,18002,18046,True,675,18.90625,0.625,0.0,0.0,0.0070734769105911255,0.00308776693418622,0.0034646412823349237,0.0003768743481487036,0.00308776693418622,0.7239583134651184,0.00015530861855950207,-5.17743501404766e-05,True,0.8037887215614319,6.583201894727608e-08,3.016167795522051e-07,576
llava_1_5_7b,63521,83,HALL,cup,16,18002,18046,True,675,18.90625,0.625,0.0,0.0,-0.0059105511754751205,-0.007383882068097591,0.011784076690673828,0.019167959690093994,-0.007383882999420166,0.5052083134651184,0.0010306922486051917,-0.0012008461635559797,True,0.2385588437318802,2.3635418244793982e-07,0.0,576
llava_1_5_7b,63521,83,HALL,cup,24,18002,18046,True,675,18.90625,0.625,0.0,0.0,0.013076391071081161,0.010984424501657486,0.029959753155708313,0.018975328654050827,0.010984424501657486,0.6857638955116272,0.014266427606344223,-0.005247997120022774,True,0.22446933388710022,0.0,3.391430709598353e-07,576
llava_1_5_7b,63521,83,HALL,cup,32,18002,18046,True,675,18.90625,0.625,0.0,0.0,-0.07642665505409241,0.020909477025270462,0.029177814722061157,0.00826833676546812,0.020909477025270462,0.741319477558136,0.0031308848410844803,-0.00037691989564336836,True,0.5583879351615906,0.0,0.0,576
llava_1_5_7b,14038,12,REAL,bed,8,6592,12875,True,604,15.4921875,0.8671875,0.0,0.0,-0.06440133601427078,-0.054833706468343735,0.018299907445907593,0.07313361763954163,-0.05483371019363403,0.3645833432674408,0.0012259045615792274,-0.0018108738586306572,True,0.5997111797332764,0.0,0.0,576
llava_1_5_7b,14038,12,REAL,bed,16,6592,12875,True,604,15.4921875,0.8671875,0.0,0.0,0.03717288002371788,0.041199665516614914,0.0868784487247467,0.04567878320813179,0.041199665516614914,0.3246527910232544,0.005748040974140167,-0.0019190439488738775,True,0.31080663204193115,1.0021526009040826e-07,0.0,576
llava_1_5_7b,14038,12,REAL,bed,24,6592,12875,True,604,15.4921875,0.8671875,0.0,0.0,0.003940017893910408,0.015249008312821388,0.024996859952807426,0.009747853502631187,0.015249006450176239,0.3177083432674408,0.004139863420277834,-0.0005718657630495727,True,0.4388871490955353,2.3637527135633718e-07,1.832229514775463e-07,576
llava_1_5_7b,14038,12,REAL,bed,32,6592,12875,True,604,15.4921875,0.8671875,0.0,0.0,-0.01378429401665926,-0.05376109480857849,0.03669014945626259,0.09045124053955078,-0.05376109108328819,0.2395833283662796,0.006200161762535572,-0.0026606558822095394,True,0.42284491658210754,1.8242257056044764e-06,1.3858686997991754e-07,576
llava_1_5_7b,14038,114,HALL,clock,8,12006,325,True,706,15.546875,0.7421875,0.0,0.0,-0.0005332157015800476,-0.0005887362640351057,0.0024077012203633785,0.0029964372515678406,-0.000588736031204462,0.2569444477558136,0.00037314678775146604,-9.196047903969884e-05,True,0.10894174128770828,4.366539485545218e-07,1.977376058448499e-07,576
llava_1_5_7b,14038,114,HALL,clock,16,12006,325,True,706,15.546875,0.7421875,0.0,0.0,-0.1409139186143875,0.053837306797504425,0.06857462972402573,0.014737319201231003,0.053837310522794724,0.5416666865348816,0.010076723992824554,-0.0016747263725847006,True,0.6462134718894958,1.0574656528206106e-07,6.919533035443237e-08,576
llava_1_5_7b,14038,114,HALL,clock,24,12006,325,True,706,15.546875,0.7421875,0.0,0.0,-0.03205432742834091,-0.0038329577073454857,0.02767890878021717,0.03151186555624008,-0.003832956776022911,0.6284722089767456,0.0030030328780412674,-0.005959717556834221,True,0.06475599110126495,0.0,1.4578630498363054e-06,576
llava_1_5_7b,14038,114,HALL,clock,32,12006,325,True,706,15.546875,0.7421875,0.0,0.0,-0.19417554140090942,-0.10677775740623474,0.01327343937009573,0.12005120515823364,-0.10677776485681534,0.142361119389534,0.002362573752179742,-0.005192751996219158,True,0.8008854389190674,7.674067603602452e-08,6.977651878514735e-08,576
llava_1_5_7b,543065,5,REAL,person,8,767,8023,True,597,23.9375,4.265625,0.0,0.0,0.010624909773468971,-0.037579841911792755,0.008617180399596691,0.04619701951742172,-0.03757983818650246,0.5,0.0003511681570671499,-0.003965261857956648,True,0.6855859160423279,3.5061864878116467e-07,1.9825999686418072e-07,576
llava_1_5_7b,543065,5,REAL,person,16,767,8023,True,597,23.9375,4.265625,0.0,0.0,0.03035973198711872,-0.035436373203992844,0.02888384833931923,0.06432022154331207,-0.035436373203992844,0.6805555820465088,0.0018816529773175716,-0.00511727062985301,True,0.3802019953727722,6.135249464023218e-08,0.0,576
llava_1_5_7b,543065,5,REAL,person,24,767,8023,True,597,23.9375,4.265625,0.0,0.0,-0.0016975317848846316,0.000945213483646512,0.011319262906908989,0.01037404965609312,0.0009452132508158684,0.3402777910232544,0.002452583983540535,-0.00105173175688833,True,0.043571650981903076,2.05737549663354e-07,7.389784855149628e-07,576
llava_1_5_7b,543065,5,REAL,person,32,767,8023,True,597,23.9375,4.265625,0.0,0.0,0.324502170085907,0.03459973260760307,0.10046212375164032,0.06586238741874695,0.03459973633289337,0.347222238779068,0.013216465711593628,-0.0018606308149173856,True,0.2080254703760147,1.8368022836057207e-07,5.383406005421421e-07,576
llava_1_5_7b,543065,53,HALL,cup,8,2723,521,True,645,19.65625,1.0,0.0,0.0,-0.01852215826511383,0.030168185010552406,0.03614499792456627,0.005976811982691288,0.030168186873197556,0.8125,0.0016829868545755744,-0.0014173262752592564,True,0.7162129282951355,0.0,6.17420425896853e-08,576
llava_1_5_7b,543065,53,HALL,cup,16,2723,521,True,645,19.65625,1.0,0.0,0.0,-0.14130133390426636,0.1789342612028122,0.22303712368011475,0.044102855026721954,0.1789342761039734,0.4791666567325592,0.045191675424575806,-0.0026035201735794544,True,0.6698146462440491,0.0,1.6655461365644442e-07,576
llava_1_5_7b,543065,53,HALL,cup,24,2723,521,True,645,19.65625,1.0,0.0,0.0,-0.025749506428837776,0.0843888372182846,0.09050816297531128,0.006119328550994396,0.0843888372182846,0.8420138955116272,0.01934097707271576,-0.0009392594802193344,True,0.8733418583869934,7.233712295828809e-08,0.0,576
llava_1_5_7b,543065,53,HALL,cup,32,2723,521,True,645,19.65625,1.0,0.0,0.0,-0.0776476263999939,-0.03098229505121708,0.019765503704547882,0.05074779689311981,-0.03098229318857193,0.3246527910232544,0.0013746257172897458,-0.004394044168293476,True,0.43938228487968445,1.9190746058939112e-07,1.8035902371593693e-07,576
llava_1_5_7b,22158,27,REAL,refrigerator,8,337,28169,True,619,18.625,1.0625,0.0,0.0,-0.0015025722095742822,-0.001961957197636366,0.004953464493155479,0.006915421225130558,-0.0019619567319750786,0.4322916567325592,0.00032732199179008603,-0.0003694503102451563,True,0.1653025597333908,7.747735253360588e-08,0.0,576
llava_1_5_7b,22158,27,REAL,refrigerator,16,337,28169,True,619,18.625,1.0625,0.0,0.0,0.1326758861541748,0.17198744416236877,0.19939902424812317,0.027411580085754395,0.17198744416236877,0.487847238779068,0.04490337520837784,-0.001079703215509653,True,0.7582865953445435,0.0,8.664098771760109e-08,576
llava_1_5_7b,22158,27,REAL,refrigerator,24,337,28169,True,619,18.625,1.0625,0.0,0.0,0.001569960848428309,0.010974106378853321,0.02210046350955963,0.011126356199383736,0.010974107310175896,0.569444477558136,0.0014154822565615177,-0.0014762060018256307,True,0.33027857542037964,8.156684430105088e-07,2.5459630137447675e-07,576
llava_1_5_7b,22158,27,REAL,refrigerator,32,337,28169,True,619,18.625,1.0625,0.0,0.0,-0.18437659740447998,-0.036233339458703995,0.07933663576841354,0.11556997895240784,-0.03623334318399429,0.21875,0.010821019299328327,-0.0017017560312524438,True,0.18590101599693298,2.4245753138529835e-07,1.0281389251076689e-07,576
llava_1_5_7b,22158,109,HALL,knife,8,889,13345,True,701,19.3125,1.78125,0.0,0.0,0.01247061975300312,0.003625646699219942,0.004874006379395723,0.0012483596801757812,0.003625646699219942,0.6510416865348816,0.00036489556077867746,-0.00011115846427856013,True,0.5921970009803772,0.0,6.421768006248385e-08,576
llava_1_5_7b,22158,109,HALL,knife,16,889,13345,True,701,19.3125,1.78125,0.0,0.0,0.02249329350888729,0.007541678845882416,0.0210326686501503,0.013490990735590458,0.007541677914559841,0.538194477558136,0.0007007025415077806,-0.000706513412296772,True,0.21844957768917084,8.280891705680915e-08,0.0,576
llava_1_5_7b,22158,109,HALL,knife,24,889,13345,True,701,19.3125,1.78125,0.0,0.0,0.001171345473267138,0.02299756370484829,0.04133553430438042,0.018337974324822426,0.02299755997955799,0.7309027910232544,0.005507856607437134,-0.0025177006609737873,True,0.3853898346424103,8.944746241468238e-07,1.6198627861285786e-07,576
llava_1_5_7b,22158,109,HALL,knife,32,889,13345,True,701,19.3125,1.78125,0.0,0.0,-0.11364451795816422,0.029710635542869568,0.03345610573887825,0.0037454720586538315,0.02971063368022442,0.8055555820465088,0.0021357412915676832,-0.0001858023024396971,True,0.798639178276062,6.556039977567707e-08,3.1346448281510675e-07,576
llava_1_5_7b,572811,4,REAL,person,8,6114,4123,True,596,20.484375,1.203125,0.0,0.0,0.010105624794960022,-0.021034102886915207,0.002402259036898613,0.02343636192381382,-0.021034102886915207,0.4739583432674408,0.0002855502534657717,-0.0010863582137972116,True,0.8140566945075989,1.843176988813866e-07,8.855359112658334e-08,576
llava_1_5_7b,572811,4,REAL,person,16,6114,4123,True,596,20.484375,1.203125,0.0,0.0,0.0473494678735733,-0.05204969644546509,0.010235145688056946,0.062284842133522034,-0.05204969644546509,0.4982638955116272,0.000669577217195183,-0.0035955714993178844,True,0.7177289724349976,7.867649287618406e-08,1.4314356633349234e-07,576
llava_1_5_7b,572811,4,REAL,person,24,6114,4123,True,596,20.484375,1.203125,0.0,0.0,0.009626448154449463,0.0025594993494451046,0.0072358716279268265,0.004676372744143009,0.0025594988837838173,0.4930555522441864,0.0014843868557363749,-0.00026698075816966593,True,0.2148628979921341,9.674624124045295e-08,0.0,576
llava_1_5_7b,572811,4,REAL,person,32,6114,4123,True,596,20.484375,1.203125,0.0,0.0,-0.12493808567523956,0.017429901286959648,0.03381955996155739,0.01638965681195259,0.017429903149604797,0.710069477558136,0.0037304928991943598,-0.0032163478899747133,True,0.3471454381942749,5.963418914234353e-08,1.0686491691558331e-07,576
llava_1_5_7b,572811,49,HALL,cell phone,8,3038,805,True,641,19.203125,0.46875,0.0,0.0,-0.0234878771007061,-0.02585688605904579,0.00019494612934067845,0.026051830500364304,-0.025856884196400642,0.0503472238779068,7.88724355516024e-05,-0.002087797038257122,True,0.9851451516151428,1.5860479152252083e-07,0.0,576
llava_1_5_7b,572811,49,HALL,cell phone,16,3038,805,True,641,19.203125,0.46875,0.0,0.0,0.008093178272247314,0.02649397775530815,0.044000882655382156,0.017506901174783707,0.02649398148059845,0.4479166567325592,0.0034525974187999964,-0.0011259489692747593,True,0.4307418763637543,0.0,1.4060893249734363e-07,576
llava_1_5_7b,572811,49,HALL,cell phone,24,3038,805,True,641,19.203125,0.46875,0.0,0.0,0.0021438468247652054,0.04837945103645325,0.0657847672700882,0.017405323684215546,0.04837944358587265,0.8958333134651184,0.006564759649336338,-0.005925626959651709,True,0.5815529823303223,4.3441636421448493e-07,7.70015091688947e-08,576
llava_1_5_7b,572811,49,HALL,cell phone,32,3038,805,True,641,19.203125,0.46875,0.0,0.0,0.021998215466737747,0.22798016667366028,0.22840113937854767,0.0004209745966363698,0.22798016667366028,0.9861111044883728,0.010808441787958145,-0.00014948533498682082,True,0.9963204860687256,5.080351002106909e-07,6.536166097248497e-08,576
llava_1_5_7b,548882,6,REAL,dining table,8,1591,4038,True,598,26.46875,5.734375,0.0,0.0,-0.018385201692581177,-0.11701508611440659,0.0046259136870503426,0.12164099514484406,-0.11701507866382599,0.1788194477558136,0.0003761587431654334,-0.005938939284533262,True,0.9267280101776123,2.0262434929918527e-07,6.367196903056538e-08,576
llava_1_5_7b,548882,6,REAL,dining table,16,1591,4038,True,598,26.46875,5.734375,0.0,0.0,-0.04630375653505325,-0.03997185826301575,0.028413474559783936,0.06838533282279968,-0.03997185826301575,0.5555555820465088,0.003003118559718132,-0.006937024183571339,True,0.4129375219345093,8.045329735750784e-08,0.0,576
